X.1,name,taxon,status_species,spending,region_num,priority,priority_threat,priority_potential,priority_rarity,conflict,ngenus,ngrams_science,ngrams_common
27188,Pteralyxia macrocarpa,Plants,1,15695.59,1,5,3,1,2,0,2,-0.1036987,-0.1009978
27189,Cyanea lanceolata,Plants,1,14660.04,1,5,3,1,2,0,10,-0.1638258,-0.122832
27190,Sarracenia oreophila,Plants,2,72192.16,1,8,2,2,2,0,32,-0.1638258,-0.122832
27191,Hibiscus arnottianus ssp. immaculatus,Plants,1,7840.136,1,3,3,2,1,0,37,-0.1638258,-0.122832
27192,Dicerandra cornutissima,Plants,2,22161.12,1,2,3,2,2,1,5,-0.1575014,-0.1220693
27193,Jacquemontia reclinata,Plants,1,10927.38,1,2,3,2,2,0,19,-0.1638258,-0.122832
27196,Lespedeza leptostachya,Plants,3,11499.27,1,8,2,2,2,0,44,-0.09632401,-0.1225391
27198,Cyanea dolichopoda,Plants,Prob. Extinct,15755.84,1,5,3,1,2,0,10,-0.1638258,-0.122832
27200,Streptanthus niger,Plants,1,1787.188,1,5,3,1,2,1,36,-0.1394144,-0.1208901
27201,Lasthenia burkei,Plants,1,97730.56,1,2,3,2,2,1,18,-0.1432523,-0.1211754
27202,Remya kauaiensis,Plants,1,9416.946,1,5,3,1,2,0,3,-0.1638258,-0.122832
27203,Rollandia longiflora,Plants,1,126860.7,1,11,2,1,2,0,2,-0.1638258,-0.122832
27204,Delissea rhytidosperma,Plants,1,11941.48,1,5,3,1,2,0,15,-0.1638258,-0.122832
27205,Amaranthus pumilus,Plants,2,412962.9,2,8,2,2,2,1,68,-0.03059209,-0.1089377
27207,Fremontodendron decumbens,Plants,1,4953.062,1,6,3,1,1,1,3,-0.1329829,-0.1200055
27208,Clitoria fragrans,Plants,3,317994.8,1,14,1,2,2,0,15,-0.1638258,-0.122832
27209,Eragrostis fosbergii,Plants,1,9858.126,1,5,3,1,2,0,123,-0.1638258,-0.122832
27210,Swallenia alexandrae,Plants,2,51638.49,1,13,1,2,3,0,1,-0.1638258,-0.122832
27211,Argyroxiphium sandwicense ssp. macrocephalum,Plants,2,133954.3,1,9,2,2,1,0,6,-0.1638258,-0.122832
27212,Dubautia plantaginea ssp. humilis,Plants,1,12960.68,1,8,2,2,2,0,30,-0.1638258,-0.122832
27213,Keysseria helenae,Plants,1,6542.127,1,2,3,2,2,0,3,-0.1638258,-0.122832
27214,Pritchardia affinis,Plants,Prob. Extinct,12201.9,1,5,3,1,2,0,20,-0.1638258,-0.122832
27215,Lepidium barnebyanum,Plants,1,4974.509,1,11,2,1,2,1,144,-0.1638258,-0.122832
27216,Cryptantha crassipes,Plants,1,37426.77,1,5,3,1,2,1,116,-0.1638258,-0.122832
27217,Dubautia waialealae,Plants,1,8639.775,1,2,3,2,2,0,30,-0.1638258,-0.122832
27218,Spermolepis hawaiiensis,Plants,2,125102.1,1,5,3,1,2,0,4,-0.1638258,-0.122832
27219,Erysimum teretifolium,Plants,1,102.125,1,5,3,1,2,0,24,-0.144428,-0.1226766
27220,Brighamia insignis,Plants,1,12094.66,1,5,3,1,2,0,2,-0.06452806,0.4701201
27221,Cyrtandra viridiflora,Plants,1,13973.76,1,5,3,1,2,0,680,-0.1638258,-0.122832
27222,Pilosocereus robinii,Plants,1,11558.51,1,5,3,1,2,1,45,-0.1381137,-0.116901
27223,Melicope saint-johnii,Plants,1,7798.265,1,8,2,2,2,0,49,-0.1638258,-0.122832
27224,Arabis serotina,Plants,2,49068,1,11,2,1,2,0,103,-0.1356235,-0.122524
27225,Lysimachia daphnoides,Plants,1,11210.26,1,2,3,2,2,0,126,-0.1638258,-0.122832
27226,Euphorbia haeleeleana,Plants,1,11715.78,1,5,3,1,2,0,1982,-0.1638258,-0.122832
27227,Cyrtandra munroi,Plants,1,8133.235,1,5,3,1,2,0,680,-0.1638258,-0.122832
27228,Cyrtandra subumbellata,Plants,1,6449.194,1,8,2,2,2,0,680,-0.1638258,-0.122832
27229,Potentilla hickmanii,Plants,1,90783,1,5,3,1,2,1,284,-0.130333,-0.122524
27230,Sibara filifolia,Plants,2,104512.7,1,11,2,1,2,0,9,-0.1638258,-0.122832
27231,Primula maguirei,Plants,1,102.125,1,15,1,2,1,0,307,-0.1638258,-0.122832
27232,Astragalus bibullatus,Plants,1,38399,1,2,3,2,2,0,431,-0.1638258,-0.122832
27233,Lysimachia pendens,Plants,1,11948.62,1,5,3,1,2,0,126,-0.1638258,-0.122832
27234,Neraudia angulata,Plants,1,134680.4,1,5,3,1,2,0,5,-0.1638258,-0.122832
27235,Erigeron rhizomatus,Plants,2,14710.08,1,14,1,2,2,0,197,-0.1505707,-0.1227186
27236,Oenothera deltoides ssp. howellii,Plants,1,37465.58,1,3,3,2,1,0,93,-0.1638258,-0.122832
27237,Chorizanthe orcuttiana,Plants,1,163708.4,1,5,3,1,2,0,33,-0.1544324,-0.1217854
27238,Eriogonum apricum,Plants,2,3676.5,1,2,3,2,2,1,231,-0.1462869,-0.1224546
27239,Plantago hawaiensis,Plants,1,16597.35,1,5,3,1,2,0,209,-0.1638258,-0.122832
27240,Cyrtandra polyantha,Plants,1,10510.7,1,5,3,1,2,0,680,-0.1638258,-0.122832
27241,Lesquerella pallida,Plants,1,2655.25,1,2,3,2,2,NA,91,-0.1448263,-0.1151585
27242,Halophila johnsonii,Plants,2,129058.4,NA,5,3,1,2,NA,15,-0.1638258,-0.122832
27243,Geranium multiflorum,Plants,2,54951.42,1,8,2,2,2,0,151,-0.1638258,-0.122832
27244,Centaurium namophilum,Plants,2,18369.22,1,14,1,2,2,0,30,-0.1638258,-0.122832
27245,Clermontia samuelii,Plants,1,102437.5,1,5,3,1,2,0,23,-0.1638258,-0.122832
27246,Sclerocactus wrightiae,Plants,2,67811,1,11,2,1,2,0,25,-0.1260884,-0.1215596
27247,Poa sandvicensis,Plants,1,9394.479,1,5,3,1,2,NA,290,-0.1141241,-0.1224754
27248,Dudleya traskiae,Plants,1,510.625,1,8,2,2,2,0,29,-0.1480707,-0.122832
27249,Schwalbea americana,Plants,2,573297.1,2,7,2,2,3,0,1,-0.1105739,-0.1138049
27250,Nolina brittoniana,Plants,3,265596.5,1,8,2,2,2,0,16,-0.1638258,-0.122832
27251,Tuctoria greenei,Plants,1,14876.55,2,2,3,2,2,1,3,-0.1638258,-0.122832
27252,Schiedea hookeri,Plants,1,8248.636,1,8,2,2,2,0,34,-0.1638258,-0.122832
27253,Chorizanthe robusta var. robusta,Plants,1,306.375,1,9,2,2,1,0,33,-0.1638258,-0.1175381
27254,Calystegia stebbinsii,Plants,1,11866.92,1,5,3,1,2,1,24,-0.14354,-0.1216531
27255,Grindelia fraxinipratensis,Plants,2,43946.43,1,14,1,2,2,0,48,-0.1638258,-0.122832
27256,Allium munzii,Plants,1,118.465,1,8,2,2,2,1,510,-0.1638258,-0.122832
27257,Pittosporum napaliense,Plants,1,222486.5,1,2,3,2,2,0,73,-0.1638258,-0.122832
27258,Pseudobahia peirsonii,Plants,1,18002.6,1,2,3,2,2,0,3,-0.1590354,-0.1220046
27259,Ranunculus aestivalis,Plants,1,4187.125,1,5,3,1,2,0,366,-0.1638258,-0.1209892
27260,Alsinidendron obovatum,Plants,1,131180.6,1,5,3,1,2,0,34,-0.1638258,-0.122832
27261,Keysseria erici,Plants,1,6542.127,1,2,3,2,2,0,3,-0.1638258,-0.122832
27262,Bidens conjuncta,Plants,1,7097.688,1,2,3,2,2,0,50,-0.1638258,-0.122832
27263,Ipomopsis sancti-spiritus,Plants,1,38603.25,1,2,3,2,2,0,25,-0.153643,-0.1218565
27264,Plagiobothrys hirtus,Plants,1,169527.5,1,2,3,2,2,1,62,-0.1638258,-0.122832
27265,Verbena californica,Plants,2,10212.5,1,14,1,2,2,0,42,-0.1590478,-0.122832
27266,Townsendia aprica,Plants,2,311738.6,1,5,3,1,2,1,26,-0.1638258,-0.122832
27267,Harrisia aboriginum,Plants,1,714.875,1,5,3,1,2,0,21,-0.1638258,-0.122832
27268,Rollandia humboldtiana,Plants,1,18474.41,1,5,3,1,2,0,2,-0.1638258,-0.122832
27269,Cardamine micranthera,Plants,2,39210.89,2,5,3,1,2,NA,190,-0.1638258,-0.122832
27270,Kokia kauaiensis,Plants,1,17272.4,1,5,3,1,2,0,4,-0.1638258,-0.122832
27271,Panicum fauriei var. carteri,Plants,1,6959.819,1,9,2,2,1,0,152,-0.1638258,-0.122832
27272,Isodendrion pyrifolium,Plants,1,56137.09,1,2,3,2,2,0,4,-0.001307382,-0.1221984
27274,Cyrtandra waiolani,Plants,Prob. Extinct,10159.4,1,5,3,1,2,0,680,-0.1638258,-0.122832
27275,Psychotria hobdyi,Plants,1,7121.176,1,5,3,1,2,0,33,-0.1638258,-0.122832
27276,Pogogyne abramsii,Plants,1,165484.4,1,8,2,2,2,1,7,-0.1638258,-0.122832
27277,Pseudobahia bahiifolia,Plants,2,11325.66,1,5,3,1,2,1,3,-0.1453322,-0.1219292
27278,Xylosma crenata,Plants,1,18184.38,1,5,3,1,2,0,25,-0.1638258,-0.122832
27279,Bidens hillebrandiana ssp. hillebrandiana,Plants,1,6382.812,1,6,3,1,1,0,50,-0.1638258,-0.122832
27280,Bonamia menziesii,Plants,1,12200.87,1,2,3,2,2,0,9,-0.1638258,-0.122832
27281,Rollandia angustifolia,Plants,1,138782.8,1,5,3,1,2,0,2,-0.1638258,-0.122832
27282,Trichostema austromontanum ssp. compactum,Plants,1,5923.25,NA,15,1,2,1,NA,16,-0.1638258,-0.1219078
27283,Melicope makahae,Plants,1,6149.967,1,5,3,1,2,0,49,-0.1638258,-0.122832
27284,Physaria obcordata,Plants,1,8831.77,1,8,2,2,2,1,91,-0.1638258,-0.122832
27286,Schiedea kauaiensis,Plants,1,14217.84,1,5,3,1,2,0,34,-0.1638258,-0.122832
27287,Spiranthes parksii,Plants,3,58109.12,1,8,2,2,2,1,48,-0.1388993,-0.1208837
27288,Eryngium cuneifolium,Plants,1,17361.25,1,2,3,2,2,0,35,-0.1638258,-0.122832
27289,Abutilon sandwicense,Plants,1,248215.8,1,8,2,2,2,0,43,-0.1638258,-0.122832
27290,Berberis nevinii,Plants,1,355.395,1,8,2,2,2,0,211,-0.1638258,-0.122832
27291,Cyanea acuminata,Plants,2,9964.336,1,11,2,1,2,0,10,-0.1638258,-0.122832
27292,Cyanea mauiensis,Plants,Prob. Extinct,6456.342,1,5,3,1,2,0,10,-0.1638258,-0.122832
27293,Pittosporum hawaiiense,Plants,2,15134.92,1,5,3,1,2,0,73,-0.1638258,-0.122832
27294,Astragalus clarianus,Plants,1,102.125,1,5,3,1,2,1,431,-0.1638258,-0.122832
27295,Melicope balloui,Plants,1,8474.333,1,5,3,1,2,0,49,-0.1638258,-0.122832
27296,Trifolium trichocalyx,Plants,1,4078.872,1,5,3,1,2,1,229,-0.1509088,-0.1219202
27297,Silene lanceolata,Plants,1,118767.3,1,2,3,2,2,0,491,-0.1638258,-0.122832
27298,Cenchrus agrimonioides,Plants,1,128337.4,1,5,3,1,2,0,85,-0.1638258,-0.122832
27299,Astragalus jaegerianus,Plants,2,77031.87,1,5,3,1,2,0,431,-0.1175785,-0.1218857
27300,Dudleya parva,Plants,1,3976.747,1,3,3,2,1,0,29,-0.1604768,-0.1222961
27301,Sagittaria secundifolia,Plants,1,1531.875,1,8,2,2,2,0,39,-0.1638258,-0.122832
27302,Glaucocarpum suffrutescens,Plants,1,40261.76,1,5,3,1,2,1,5,-0.1638258,-0.122832
27303,Asclepias welshii,Plants,1,27063.12,2,11,2,1,2,1,145,-0.1638258,-0.122832
27304,Zanthoxylum oahuense,Plants,1,15456.62,1,5,3,1,2,0,20,-0.1638258,-0.122832
27305,Pediocactus winkleri,Plants,2,58824,1,11,2,1,2,1,9,-0.1638258,-0.122832
27306,Sidalcea oregana var. calva,Plants,1,435583.5,1,3,3,2,1,0,31,-0.1638258,-0.122832
27307,Schiedea helleri,Plants,1,6310.304,1,5,3,1,2,0,34,-0.1638258,-0.122832
27308,Echinocereus viridiflorus var. davisii,Plants,1,510.625,1,3,3,2,1,0,67,-0.1638258,-0.1214272
27309,Tetramolopium lepidotum ssp. lepidotum,Plants,1,12511.33,1,3,3,2,1,0,11,-0.1638258,-0.122832
27310,Phyllostegia floribunda,Plants,1,20135.99,1,5,3,1,2,0,33,-0.1638258,-0.122832
27311,Pteris lydgatei,Plants,1,16544.25,1,5,3,1,2,0,24,-0.1638258,-0.122832
27312,Pediocactus peeblesianus ssp. fickeiseniorum,Plants,2,38829.97,1,NA,NA,NA,NA,NA,9,-0.1638258,-0.122832
27313,Holocarpha macradenia,Plants,1,14606.94,1,11,2,1,2,0,4,-0.1294998,-0.1172528
27314,Chamaesyce rockii,Plants,1,9160.612,1,8,2,2,2,0,1982,-0.1638258,-0.122832
27315,Colubrina oppositifolia,Plants,1,18810.4,1,5,3,1,2,0,12,-0.07441214,-0.0986969
27316,Cyrtandra limahuliensis,Plants,2,5506.58,1,14,1,2,2,0,680,-0.1638258,-0.122832
27317,Bidens amplectens,Plants,1,6149.967,1,2,3,2,2,0,50,-0.1638258,-0.122832
27318,Gardenia mannii,Plants,1,250491.2,1,5,3,1,2,0,48,-0.1638258,-0.122832
27319,Sesbania tomentosa,Plants,2,180024.9,1,2,3,2,2,0,47,-0.1638258,-0.122832
27320,Phyllostegia kaalaensis,Plants,1,130569.9,1,5,3,1,2,0,33,-0.1638258,-0.122832
27321,Cyanea mceldowneyi,Plants,1,6714.719,1,2,3,2,2,0,10,-0.1638258,-0.122832
27322,Hoffmannseggia tenella,Plants,1,8247.615,1,2,3,2,2,0,25,-0.1638258,-0.122832
27323,Neraudia ovata,Plants,1,134588.5,1,5,3,1,2,0,5,-0.1638258,-0.122832
27324,Polygonella myriophylla,Plants,3,22845.36,1,8,2,2,2,0,11,-0.1638258,-0.122832
27326,Astragalus humillimus,Plants,1,39726.62,2,5,3,1,2,1,431,-0.1451862,-0.1223725
27327,Pediocactus despainii,Plants,2,19644.76,1,11,2,1,2,0,9,-0.1260743,-0.1208441
27328,Lupinus oreganus var. kincaidii,Plants,2,564962.6,1,6,3,1,1,1,165,-0.1638258,-0.122832
27329,Echinacea laevigata,Plants,2,145555.7,2,5,3,1,2,0,15,-0.09227621,-0.1212342
27330,Isodendrion laurifolium,Plants,1,10751.72,1,5,3,1,2,0,4,-0.1638258,-0.122832
27331,Pritchardia kaalae,Plants,1,127171.2,1,5,3,1,2,0,20,-0.1638258,-0.122832
27332,Geranium arboreum,Plants,1,86165.93,1,2,3,2,2,0,151,-0.1638258,-0.122832
27333,Echinocereus chisoensis var. chisoensis,Plants,1,1772.89,1,9,2,2,1,0,67,-0.1638258,-0.122832
27334,Trillium persistens,Plants,1,21446.25,1,8,2,2,2,0,49,-0.1496527,-0.1208798
27335,Cyanea macrostegia ssp. gibsonii,Plants,1,7126.283,1,6,3,1,1,0,10,-0.1638258,-0.122832
27336,Isoetes louisianensis,Plants,2,151075.6,1,14,1,2,2,0,121,-0.1638258,-0.1209657
27337,Silene alexandri,Plants,1,13816.49,1,5,3,1,2,0,491,-0.1638258,-0.122832
27338,Cyanea dunbarii,Plants,1,11135.71,1,5,3,1,2,0,10,-0.1638258,-0.122832
27339,Cyanea marksii,Plants,1,10149.18,1,5,3,1,2,0,10,-0.1638258,-0.122832
27340,Eryngium aristulatum var. parishii,Plants,1,181364.8,1,9,2,2,1,1,35,-0.1638258,-0.1194049
27341,Crotalaria avonensis,Plants,1,3574.375,1,5,3,1,2,1,361,-0.1638258,-0.122832
27342,Packera franciscana,Plants,1,934.4438,1,8,2,2,2,0,56,-0.1638258,-0.122832
27343,Alopecurus aequalis var. sonomensis,Plants,1,24345.58,1,9,2,2,1,0,15,-0.1638258,-0.122832
27344,Polygonum hickmanii,Plants,1,6547.234,1,5,3,1,2,0,115,-0.1638258,-0.122832
27345,Lupinus nipomensis,Plants,1,1940.375,1,5,3,1,2,0,165,-0.1638258,-0.122832
27346,Xyris tennesseensis,Plants,2,14964.38,1,8,2,2,2,0,26,-0.1638258,-0.122832
27347,Melicope quadrangularis,Plants,1,10319.73,1,5,3,1,2,0,49,-0.1638258,-0.122832
27348,Purshia subintegra,Plants,2,4697.75,1,2,3,2,2,0,4,-0.111182,-0.1076417
27349,Poa mannii,Plants,1,6310.304,1,5,3,1,2,0,290,-0.1156939,-0.1225762
27350,Warea carteri,Plants,3,8854.237,1,2,3,2,2,0,4,-0.1295743,-0.1218615
27351,Linum carteri var. carteri,Plants,1,9395.5,1,NA,NA,NA,NA,NA,37,-0.1638258,-0.122832
27352,Chamaesyce halemanui,Plants,1,5506.58,1,5,3,1,2,0,1982,-0.1638258,-0.122832
27353,Hexastylis naniflora,Plants,3,207187.1,1,14,1,2,2,0,101,-0.1638258,-0.122832
27354,Fremontodendron mexicanum,Plants,1,128389.5,1,8,2,2,2,0,3,-0.1322795,-0.1206145
27355,Rhus michauxii,Plants,2,433658.5,2,2,3,2,2,0,39,-0.1638258,-0.122832
27356,Schiedea kealiae,Plants,1,6494.129,1,8,2,2,2,0,34,-0.1638258,-0.122832
27357,Clematis morefieldii,Plants,2,2553.125,1,8,2,2,2,0,148,-0.1638258,-0.122832
27358,Conradina verticillata,Plants,3,18055.7,1,8,2,2,2,0,6,-0.1638258,-0.122832
27359,Cyanea hamatiflora ssp. carlsonii,Plants,1,14983.78,1,6,3,1,1,0,10,-0.1638258,-0.122832
27360,Mirabilis macfarlanei,Plants,2,255441.2,1,11,2,1,2,0,41,-0.1638258,-0.122832
27361,Oxytropis campestris var. chartacea,Plants,1,2655.25,1,9,2,2,1,0,23,-0.1638258,-0.122832
27362,Canavalia molokaiensis,Plants,1,18345.74,1,2,3,2,2,0,55,-0.1638258,-0.122832
27363,Lesquerella lyrata,Plants,1,612.75,1,8,2,2,2,NA,91,-0.1529766,-0.1217736
27364,Iris lacustris,Plants,3,113665.1,1,8,2,2,2,1,239,-0.1209784,-0.1028585
27365,Aconitum noveboracense,Plants,3,85959.63,2,8,2,2,2,0,182,-0.08285215,-0.1179275
27366,Melicope haupuensis,Plants,1,11993.56,1,5,3,1,2,0,49,-0.1638258,-0.122832
27368,Labordia tinifolia var. wahiawaensis,Plants,1,10892.65,1,6,3,1,1,0,17,-0.1638258,-0.122832
27369,Lipochaeta lobata var. leptophylla,Plants,1,7710.438,1,3,3,2,1,0,7,-0.1638258,-0.122832
27370,Leavenworthia exigua var. laciniata,Plants,1,87527.25,1,9,2,2,1,0,8,-0.1638258,-0.122832
27371,Labordia triflora,Plants,1,64878.99,1,5,3,1,2,0,17,-0.1638258,-0.122832
27372,Hibiscadelphus distans,Plants,1,10319.73,1,2,3,2,2,0,8,-0.1369667,-0.1223522
27373,Myrsine knudsenii,Plants,1,11993.56,1,5,3,1,2,0,45,-0.1638258,-0.122832
27374,Diplazium molokaiense,Plants,1,12430.66,1,5,3,1,2,0,141,-0.1638258,-0.122832
27375,Helianthus schweinitzii,Plants,3,144731.5,1,2,3,2,2,1,65,-0.1638258,-0.122832
27376,Penstemon debilis,Plants,1,10219.65,1,8,2,2,2,1,248,-0.1638258,-0.122832
27378,Myrsine mezii,Plants,1,11993.56,1,5,3,1,2,0,45,-0.1638258,-0.122832
27379,Lipochaeta kamolensis,Plants,1,6791.312,1,2,3,2,2,0,7,-0.1638258,-0.122832
27380,Portulaca sclerocarpa,Plants,2,124191.1,1,2,3,2,2,0,71,-0.1638258,-0.122832
27381,Dubautia imbricata ssp. imbricata,Plants,1,6310.304,1,3,3,2,1,0,30,-0.1638258,-0.122832
27382,Cyanea calycina,Plants,1,11312.39,1,5,3,1,2,0,10,-0.1638258,-0.122832
27383,Isodendrion longifolium,Plants,2,6609.53,1,5,3,1,2,0,4,-0.1638258,-0.122832
27384,Polygala lewtonii,Plants,2,100299,1,8,2,2,2,0,214,-0.1423465,-0.1225559
27385,Cordylanthus maritimus ssp. maritimus,Plants,1,94463.58,1,9,2,2,1,0,13,-0.1638258,-0.122832
27386,Polygala smallii,Plants,1,2961.625,1,5,3,1,2,1,214,-0.1407177,-0.1200334
27387,Hibiscadelphus woodii,Plants,1,10319.73,1,5,3,1,2,0,8,-0.1638258,-0.122832
27388,Delissea undulata,Plants,1,12212.11,1,5,3,1,2,0,15,-0.1638258,-0.122832
27389,Polystichum aleuticum,Plants,1,29956.33,1,8,2,2,2,0,221,-0.1565258,-0.122678
27390,Escobaria sneedii var. leei,Plants,2,8445.737,1,3,3,2,1,0,17,-0.1638258,-0.122832
27391,Hudsonia montana,Plants,1,42885.35,1,8,2,2,2,0,2,-0.1638258,-0.122832
27392,Hedyotis st.-johnii,Plants,1,5551.515,1,5,3,1,2,0,6,-0.1427614,-0.1218961
27393,Scirpus ancistrochaetus,Plants,3,380281.8,1,14,1,2,2,0,32,-0.1241887,-0.1165222
27394,Ambrosia cheiranthifolia,Plants,2,34801.14,1,8,2,2,2,0,37,-0.1638258,-0.122832
27395,Yermo xanthocephalus,Plants,1,51347.43,1,13,1,2,3,0,1,-0.1475061,-0.1204658
27396,Astragalus cremnophylax var. cremnophylax,Plants,1,108530.3,1,6,3,1,1,0,431,-0.1638258,-0.122832
27397,Tetramolopium filiforme,Plants,1,127836,1,2,3,2,2,0,11,-0.1638258,-0.122832
27398,Peperomia subpetiolata,Plants,1,12179.43,1,5,3,1,2,0,289,-0.1638258,-0.122832
27399,Hedyotis degeneri,Plants,1,131535,1,5,3,1,2,0,6,-0.1638258,-0.122832
27400,Hesperomannia lydgatei,Plants,1,6310.304,1,5,3,1,2,0,5,-0.1638258,-0.122832
27402,Cyanea recta,Plants,2,9394.479,1,2,3,2,2,0,10,-0.1638258,-0.122832
27403,Dodecahema leptoceras,Plants,1,8864.45,1,7,2,2,3,1,1,-0.1638258,-0.122832
27404,Dubautia plantaginea ssp. magnifolia,Plants,1,7345.851,1,3,3,2,1,0,30,-0.1638258,-0.122832
27405,Nototrichium humile,Plants,2,134089.1,1,8,2,2,2,0,3,-0.1638258,-0.122832
27406,Schiedea adamantis,Plants,1,12132.45,1,5,3,1,2,0,34,-0.146299,-0.122319
27407,Erysimum menziesii,Plants,1,67455.6,1,2,3,2,2,1,24,-0.1638258,-0.122832
27408,Cyanea purpurellifolia,Plants,1,11833.22,1,5,3,1,2,0,10,-0.1638258,-0.122832
27410,Sidalcea pedata,Plants,1,493.2638,1,5,3,1,2,1,31,-0.133768,-0.1217322
27411,Pentachaeta lyonii,Plants,1,11929.22,1,11,2,1,2,1,6,-0.1638258,-0.122832
27412,Acanthomintha ilicifolia,Plants,1,115327.7,1,8,2,2,2,0,4,-0.1236874,-0.1193854
27413,Silene perlmanii,Plants,1,13935.98,1,5,3,1,2,0,491,-0.1638258,-0.122832
27414,Platydesma remyi,Plants,1,15735.42,1,5,3,1,2,0,4,-0.1638258,-0.122832
27415,Diellia falcata,Plants,2,5645.47,1,8,2,2,2,0,100,-0.1638258,-0.122832
27416,Ayenia limitaris,Plants,1,67198.25,1,8,2,2,2,1,13,-0.1544403,-0.1216454
27417,Lilaeopsis schaffneriana var. recurva,Plants,2,398491.8,1,3,3,2,1,1,5,-0.1638258,-0.122832
27418,Navarretia fossalis,Plants,2,133467.2,1,8,2,2,2,0,34,-0.1096159,-0.1145852
27419,Ivesia webberi,Plants,2,136110.2,1,NA,NA,NA,NA,NA,30,-0.1638258,-0.122832
27420,Gilia tenuiflora ssp. hoffmannii,Plants,1,8630.584,1,6,3,1,1,0,33,-0.1638258,-0.122832
27421,Stenogyne bifida,Plants,1,63257.25,1,2,3,2,2,0,22,-0.1638258,-0.122832
27422,Clermontia drepanomorpha,Plants,1,8256.806,1,2,3,2,2,0,23,-0.1638258,-0.122832
27423,Astelia waialealae,Plants,1,21035.71,1,5,3,1,2,0,26,-0.1638258,-0.122832
27424,Hesperomannia arbuscula,Plants,1,8118.938,1,5,3,1,2,0,5,-0.1638258,-0.122832
27425,Helonias bullata,Plants,3,289232.3,2,7,2,2,3,1,2,-0.1638258,-0.122832
27427,Tetramolopium capillare,Plants,1,12142.66,1,2,3,2,2,0,11,-0.1131478,-0.1110535
27428,Nothocestrum breviflorum,Plants,1,68305.29,1,5,3,1,2,0,4,-0.1638258,-0.122832
27429,Quercus hinckleyi,Plants,2,612.75,1,8,2,2,2,0,375,-0.1512697,-0.1219763
27430,Escobaria sneedii var. sneedii,Plants,2,1123.375,1,9,2,2,1,0,17,-0.1638258,-0.1224136
27431,Stenogyne campanulata,Plants,1,11941.48,1,5,3,1,2,0,22,-0.1638258,-0.122832
27432,Galium buxifolium,Plants,2,12667.58,1,5,3,1,2,0,84,-0.1544481,-0.121953
27433,Marsilea villosa,Plants,1,19185.2,1,8,2,2,2,0,41,-0.1638258,-0.122832
27434,Tuctoria mucronata,Plants,1,1225.5,1,2,3,2,2,0,3,-0.1638258,-0.122832
27435,Stenogyne angustifolia,Plants,2,115732.1,1,2,3,2,2,0,22,-0.1638258,-0.122832
27436,Hedyotis parvula,Plants,1,128525.3,1,5,3,1,2,0,6,-0.1638258,-0.122832
27437,Sicyos albus,Plants,1,15338.15,1,2,3,2,2,0,50,-0.1638258,-0.122832
27438,Schiedea membranacea,Plants,1,17148.83,1,5,3,1,2,0,34,-0.1638258,-0.122832
27439,Arenaria paludicola,Plants,1,22186.66,2,2,3,2,2,0,108,-0.1439012,-0.1208603
27440,Eriodictyon altissimum,Plants,1,35847.92,1,8,2,2,2,0,8,-0.08007754,-0.1203859
27441,Sclerocactus brevihamatus ssp. tobuschii,Plants,3,42484,1,9,2,2,1,1,25,-0.1638258,-0.122832
27442,Viola chamissoniana ssp. chamissoniana,Plants,1,8452.886,1,3,3,2,1,0,109,-0.1638258,-0.122832
27444,Pritchardia hardyi,Plants,1,6310.304,1,2,3,2,2,0,20,-0.1638258,-0.122832
27445,Lembertia congdonii,Plants,2,250798.6,1,2,3,2,2,0,3,-0.1638258,-0.122832
27446,Cordylanthus palmatus,Plants,1,232181.2,1,2,3,2,2,1,13,-0.1638258,-0.122832
27448,Orcuttia pilosa,Plants,1,26307.4,1,2,3,2,2,1,5,-0.108642,-0.1113075
27449,Trematolobelia singularis,Plants,1,6449.194,1,5,3,1,2,0,8,-0.1638258,-0.122832
27450,Hypericum cumulicola,Plants,2,13756.24,1,2,3,2,2,0,307,-0.1638258,-0.122832
27451,Lobelia oahuensis,Plants,1,15057.31,1,5,3,1,2,0,53,-0.1638258,-0.122832
27454,Labordia tinifolia var. lanaiensis,Plants,1,12142.66,1,6,3,1,1,0,17,-0.1638258,-0.122832
27456,Pityopsis ruthii,Plants,1,24836.8,1,5,3,1,2,1,7,-0.1638258,-0.122832
27457,Lysimachia scopulensis,Plants,1,10274.8,1,5,3,1,2,0,126,-0.1638258,-0.122832
27458,Cordylanthus mollis ssp. mollis,Plants,1,9804,1,9,2,2,1,NA,13,-0.1638258,-0.122832
27459,Kokia cookei,Plants,Extinct,13764.41,1,5,3,1,2,0,4,-0.1638258,-0.122832
27460,Sarracenia rubra ssp. jonesii,Plants,2,76591.71,1,3,3,2,1,1,32,-0.1638258,-0.122832
27461,Achyranthes mutica,Plants,1,11356.3,1,2,3,2,2,0,7,-0.1638258,-0.122832
27462,Astragalus phoenix,Plants,2,71532.43,1,8,2,2,2,0,431,-0.1493498,-0.1227113
27463,Rollandia crispa,Plants,1,23301.86,1,5,3,1,2,0,2,-0.1638258,-0.122832
27464,Ivesia kingii var. eremica,Plants,1,1954.672,1,8,2,2,2,0,30,-0.1638258,-0.122832
27465,Chamaesyce remyi var. remyi,Plants,1,8766.41,1,6,3,1,1,0,1982,-0.1638258,-0.122832
27467,Viola lanaiensis,Plants,1,8185.319,1,2,3,2,2,0,109,-0.1638258,-0.122832
27468,Schiedea spergulina var. spergulina,Plants,2,5209.396,1,6,3,1,1,0,34,-0.1638258,-0.122832
